REVIEW_ID,PRODUCT_ID,CUSTOMER_ID,REVIEW_TEXT,RATING,REVIEW_DATE,PURCHASE_DATE,VERIFIED_PURCHASE,HELPFUL_VOTES
REV-004048,PROD-00150,CUST-00787,Absolutely love this GlowUp Standard Skincare. Best purchase I've made this year.,5,2023-12-31,2023-12-25,true,2
REV-004049,PROD-00183,CUST-00537,Absolutely love this ImagineIt Professional Board Games. Best purchase I've made this year.,4,2023-12-31,2023-12-13,false,8
REV-004050,PROD-00175,CUST-00697,I'm disappointed with the KidWonders Advanced Outdoor due to safety concerns.,1,2022-06-28,2022-06-20,false,5
REV-004051,PROD-00101,CUST-00825,I've been using the KitchenKing Essential Mixers for a month now and it's fantastic.,4,2022-08-14,2022-07-16,true,4
REV-004052,PROD-00045,CUST-00302,Absolutely love this InnovateX Laptops Ultra Neo15. Best purchase I've made this year.,5,2023-12-31,2023-12-30,false,14
REV-004053,PROD-00018,CUST-00124,The DigitalDream Tablets Ultra Alpha8 keeps dropping connection for no reason.,2,2023-02-01,2023-01-22,true,2
REV-004054,PROD-00097,CUST-00362,The ChefChoice Advanced Coffee Makers has serious functional failures.,1,2023-08-03,2023-07-20,true,1
REV-004055,PROD-00059,CUST-00242,This BeautyBlend Essential Makeup is worth every penny. Excellent quality and performance.,4,2022-11-16,2022-11-09,true,3
REV-004056,PROD-00044,CUST-00358,I've been using the GadgetGuru Laptops Ultra Prime15 for a month now and it's fantastic.,4,2022-10-30,2022-10-10,true,3
REV-004057,PROD-00159,CUST-00018,The PureGlow Professional Haircare has serious packaging problems.,4,2023-02-11,2023-01-13,false,12
REV-004058,PROD-00119,CUST-00585,Be aware that the HomeHelper Deluxe Coffee Makers suffers from noise level complaints.,2,2023-10-08,2023-09-22,true,4
REV-004059,PROD-00093,CUST-00953,Very satisfied with my ElectroMax Smartphones Ultra Prime14 purchase. Would buy again!,4,2023-03-13,2023-03-05,true,4
REV-004060,PROD-00094,CUST-00569,I can't recommend the GlowUp Professional Oral Care because of effectiveness concerns.,3,2023-10-25,2023-10-19,true,3
REV-004061,PROD-00021,CUST-00813,Disappointed that the FashionFusion Relaxed Women's is much darker than pictured.,4,2023-05-25,2023-04-26,true,12
REV-004062,PROD-00150,CUST-00562,The GlowUp Standard Skincare has been a game-changer for me. Highly recommended!,5,2023-10-02,2023-09-27,false,0
REV-004063,PROD-00020,CUST-00486,I can't recommend the PlayMaster Deluxe Board Games because of safety concerns.,1,2022-11-08,2022-11-04,true,5
REV-004064,PROD-00120,CUST-00456,I can't recommend the GlowUp Advanced Fragrances because of effectiveness concerns.,3,2023-07-17,2023-06-26,true,5
REV-004065,PROD-00008,CUST-00507,Great product! The BeautyBlend Essential Fragrances arrived on time and works as advertised.,4,2023-12-13,2023-12-10,true,4
REV-004066,PROD-00138,CUST-00631,Be aware that the BrightMinds Professional Outdoor suffers from durability issues.,2,2023-12-31,2023-12-26,true,1
REV-004067,PROD-00116,CUST-00475,The FunFactory Deluxe Outdoor has serious missing parts.,2,2023-10-09,2023-09-27,true,5
REV-004068,PROD-00132,CUST-00528,Five stars for the KitchenKing Standard Air Fryers. No complaints whatsoever.,4,2022-06-16,2022-05-26,true,8
REV-004069,PROD-00062,CUST-00844,Five stars for the ChefChoice Deluxe Toasters. No complaints whatsoever.,5,2023-12-05,2023-11-07,false,8
REV-004070,PROD-00107,CUST-00976,The functional failures of this HomeHelper Advanced Coffee Makers is a major issue.,2,2023-02-13,2023-02-07,true,0
REV-004071,PROD-00088,CUST-00606,Very satisfied with my PureGlow Standard Oral Care purchase. Would buy again!,4,2023-11-03,2023-10-28,false,7
REV-004072,PROD-00008,CUST-00504,I'm disappointed with the BeautyBlend Essential Fragrances due to packaging problems.,4,2023-12-08,2023-11-29,true,10
REV-004073,PROD-00113,CUST-00989,This BrightMinds Advanced Action Figures is worth every penny. Excellent quality and performance.,5,2022-12-09,2022-12-05,true,3
REV-004074,PROD-00156,CUST-00956,Five stars for the TechPro Smartphones Ultra X12. No complaints whatsoever.,5,2022-10-15,2022-10-10,true,12
REV-004075,PROD-00008,CUST-00498,This BeautyBlend Essential Fragrances is worth every penny. Excellent quality and performance.,4,2023-11-12,2023-11-05,false,12
REV-004076,PROD-00056,CUST-00544,"After one wash, the StyleWave Relaxed Men's fabric started pilling badly.",3,2023-08-22,2023-08-20,true,1
REV-004077,PROD-00147,CUST-00761,Absolutely love this PureGlow Standard Skincare. Best purchase I've made this year.,4,2023-12-15,2023-11-28,false,13
REV-004078,PROD-00114,CUST-00494,This KitchenKing Standard Toasters is worth every penny. Excellent quality and performance.,5,2023-06-22,2023-06-04,true,14
REV-004079,PROD-00111,CUST-00810,The effectiveness concerns of this GlowUp Essential Fragrances is a major issue.,3,2022-05-03,2022-04-29,false,5
REV-004080,PROD-00096,CUST-00359,I've been using the PureGlow Standard Fragrances for a month now and it's fantastic.,5,2023-05-01,2023-04-26,true,0
REV-004081,PROD-00161,CUST-00692,I've been using the KitchenKing Essential Toasters for a month now and it's fantastic.,4,2023-09-04,2023-08-21,true,6
REV-004082,PROD-00120,CUST-00137,Absolutely love this GlowUp Advanced Fragrances. Best purchase I've made this year.,4,2023-12-03,2023-11-15,false,8
REV-004083,PROD-00164,CUST-00500,This GadgetGuru Headphones Premium Neo1 is worth every penny. Excellent quality and performance.,5,2023-11-17,2023-10-23,true,8
REV-004084,PROD-00193,CUST-00799,Warning: GadgetGuru Laptops Max Z2 becomes too hot to touch after 30 minutes.,2,2023-07-02,2023-06-18,true,2
REV-004085,PROD-00101,CUST-00255,I can't recommend the KitchenKing Essential Mixers because of noise level complaints.,2,2023-04-13,2023-03-31,true,3
REV-004086,PROD-00074,CUST-00394,Very satisfied with my PlayMaster Standard Action Figures purchase. Would buy again!,4,2023-11-29,2023-11-07,true,3
REV-004087,PROD-00083,CUST-00725,I've been using the HomeHelper Essential Toasters for a month now and it's fantastic.,4,2022-07-29,2022-07-20,false,10
REV-004088,PROD-00112,CUST-00298,The UrbanThreads Relaxed Women's fits nothing like the size it claims to be.,3,2023-11-26,2023-11-14,true,4
REV-004089,PROD-00011,CUST-00817,The PureGlow Deluxe Oral Care is exactly what I was looking for. Perfect for my needs.,4,2023-05-13,2023-04-30,true,6
REV-004090,PROD-00033,CUST-00341,Absolutely love this FashionFusion Modern Women's. Best purchase I've made this year.,5,2023-05-05,2023-05-01,true,4
REV-004091,PROD-00166,CUST-00274,This ImagineIt Standard Building Sets is worth every penny. Excellent quality and performance.,5,2023-10-04,2023-10-01,true,7
REV-004092,PROD-00019,CUST-00072,Be aware that the ChefChoice Essential Air Fryers suffers from functional failures.,2,2023-08-04,2023-07-31,true,0
REV-004093,PROD-00019,CUST-00400,I can't recommend the ChefChoice Essential Air Fryers because of functional failures.,2,2023-09-22,2023-09-21,true,5
REV-004094,PROD-00178,CUST-00807,I can't recommend the PureGlow Essential Skincare because of effectiveness concerns.,3,2023-01-05,2022-12-14,true,1
REV-004095,PROD-00142,CUST-00473,The PureGlow Professional Skincare has serious packaging problems.,3,2022-08-04,2022-07-07,true,0
REV-004096,PROD-00134,CUST-00292,The ElectroMax Cameras Pro Prime14 has been a game-changer for me. Highly recommended!,5,2023-05-14,2023-05-13,true,5
REV-004097,PROD-00172,CUST-00586,Five stars for the ElectroMax Headphones Pro Neo15. No complaints whatsoever.,4,2023-09-08,2023-08-18,true,0
REV-004098,PROD-00056,CUST-00467,The actual color of the StyleWave Relaxed Men's bears little resemblance to the photos.,3,2023-09-06,2023-08-19,false,4
REV-004099,PROD-00041,CUST-00758,I've been using the HomeHelper Essential Mixers for a month now and it's fantastic.,5,2023-03-29,2023-03-15,false,13
REV-004100,PROD-00084,CUST-00143,Five stars for the DigitalDream Cameras Ultra X7. No complaints whatsoever.,5,2023-04-08,2023-03-28,false,12
REV-004101,PROD-00159,CUST-00060,I can't recommend the PureGlow Professional Haircare because of effectiveness concerns.,2,2022-10-25,2022-10-08,true,2
REV-004102,PROD-00098,CUST-00014,I'm disappointed with the ChefChoice Advanced Coffee Makers due to difficult cleaning.,2,2023-08-21,2023-08-15,false,3
REV-004103,PROD-00003,CUST-00605,Absolutely love this StyleWave Modern Men's. Best purchase I've made this year.,4,2023-12-31,2023-12-27,true,2
REV-004104,PROD-00087,CUST-00321,The LuxeBeauty Advanced Skincare has been a game-changer for me. Highly recommended!,5,2023-06-02,2023-05-06,true,9
REV-004105,PROD-00076,CUST-00442,The allergic reactions of this BeautyBlend Essential Makeup is a major issue.,1,2023-11-02,2023-10-31,true,5
REV-004106,PROD-00084,CUST-00384,I love my new DigitalDream Cameras Ultra X7! It works perfectly and exceeded my expectations.,5,2023-03-05,2023-02-25,true,15
REV-004107,PROD-00097,CUST-00621,Be aware that the ChefChoice Advanced Coffee Makers suffers from functional failures.,1,2023-08-26,2023-08-21,true,2
REV-004108,PROD-00042,CUST-00355,I can't recommend the ChefChoice Standard Mixers because of noise level complaints.,3,2023-04-29,2023-04-27,true,2
REV-004109,PROD-00034,CUST-00961,The CookCraft Essential Air Fryers has been a game-changer for me. Highly recommended!,5,2023-09-19,2023-09-05,true,8
REV-004110,PROD-00137,CUST-00100,The ChefChoice Deluxe Air Fryers is exactly what I was looking for. Perfect for my needs.,5,2023-04-28,2023-04-09,true,9
REV-004111,PROD-00140,CUST-00750,I can't recommend the BrightMinds Advanced Board Games because of durability issues.,2,2023-02-27,2023-02-01,true,1
REV-004112,PROD-00185,CUST-00652,The StyleWave Relaxed Children's has been a game-changer for me. Highly recommended!,5,2023-11-23,2023-11-17,true,6
REV-004113,PROD-00123,CUST-00177,I love my new HomeHelper Essential Coffee Makers! It works perfectly and exceeded my expectations.,4,2022-10-17,2022-10-11,true,0
REV-004114,PROD-00148,CUST-00843,Be aware that the PlayMaster Essential Educational suffers from missing parts.,3,2022-10-05,2022-09-11,true,3
REV-004115,PROD-00040,CUST-00543,Absolutely love this PureGlow Professional Oral Care. Best purchase I've made this year.,5,2022-12-29,2022-12-05,false,5
REV-004116,PROD-00005,CUST-00470,I love my new HomeHelper Professional Mixers! It works perfectly and exceeded my expectations.,4,2022-12-28,2022-12-07,true,2
REV-004117,PROD-00174,CUST-00459,Very satisfied with my GlowUp Essential Skincare purchase. Would buy again!,4,2022-07-31,2022-07-22,false,5
REV-004118,PROD-00029,CUST-00803,Having trouble keeping the GadgetGuru Laptops Premium X11 connected to my network.,3,2023-10-09,2023-09-19,true,1
REV-004119,PROD-00010,CUST-00882,I can't recommend the HomeHelper Standard Toasters because of functional failures.,2,2023-08-23,2023-07-30,false,3
REV-004120,PROD-00019,CUST-00112,Absolutely love this ChefChoice Essential Air Fryers. Best purchase I've made this year.,4,2023-12-31,2023-12-31,false,5
REV-004121,PROD-00190,CUST-00820,I've been using the ElectroMax Cameras Ultra Neo11 for a month now and it's fantastic.,5,2023-01-20,2023-01-17,true,2
REV-004122,PROD-00059,CUST-00255,Be aware that the BeautyBlend Essential Makeup suffers from packaging problems.,4,2023-06-03,2023-05-04,true,8
REV-004123,PROD-00091,CUST-00215,The durability issues of this PlayMaster Deluxe Board Games is a major issue.,2,2023-09-04,2023-08-15,true,0
REV-004124,PROD-00135,CUST-00704,I've been using the CookCraft Professional Toasters for a month now and it's fantastic.,5,2023-12-31,2023-12-31,true,15
REV-004125,PROD-00064,CUST-00648,I'm disappointed with the BeautyBlend Advanced Fragrances due to allergic reactions.,2,2023-11-26,2023-11-22,true,2
REV-004126,PROD-00013,CUST-00862,Be aware that the HomeHelper Standard Toasters suffers from functional failures.,2,2023-09-10,2023-08-23,true,5
REV-004127,PROD-00137,CUST-00998,Very satisfied with my ChefChoice Deluxe Air Fryers purchase. Would buy again!,5,2023-05-20,2023-05-06,true,3
REV-004128,PROD-00008,CUST-00889,The packaging problems of this BeautyBlend Essential Fragrances is a major issue.,2,2023-10-08,2023-09-26,false,5
REV-004129,PROD-00098,CUST-00207,Five stars for the ChefChoice Advanced Coffee Makers. No complaints whatsoever.,5,2023-02-21,2023-01-25,true,3
REV-004130,PROD-00120,CUST-00090,This GlowUp Advanced Fragrances is worth every penny. Excellent quality and performance.,5,2023-06-05,2023-05-31,false,15
REV-004131,PROD-00104,CUST-00594,This FashionFusion Relaxed Accessories is worth every penny. Excellent quality and performance.,5,2023-08-06,2023-07-28,false,15
REV-004132,PROD-00173,CUST-00967,I can't recommend the LuxeBeauty Standard Oral Care because of effectiveness concerns.,3,2022-06-10,2022-05-24,true,0
REV-004133,PROD-00196,CUST-00688,I've been using the CulinaryTech Deluxe Toasters for a month now and it's fantastic.,5,2023-12-31,2023-12-08,true,9
REV-004134,PROD-00196,CUST-00916,Be aware that the CulinaryTech Deluxe Toasters suffers from noise level complaints.,2,2023-10-20,2023-09-26,true,2
REV-004135,PROD-00191,CUST-00787,I love my new PureGlow Professional Makeup! It works perfectly and exceeded my expectations.,4,2023-05-07,2023-04-21,true,2
REV-004136,PROD-00022,CUST-00441,Disappointed that the StyleWave Classic Accessories is much darker than pictured.,3,2023-09-15,2023-09-10,true,0
REV-004137,PROD-00154,CUST-00941,This PlayMaster Advanced Educational is worth every penny. Excellent quality and performance.,4,2023-04-13,2023-04-05,true,2
REV-004138,PROD-00032,CUST-00742,I love my new GadgetGuru Headphones Ultra Neo12! It works perfectly and exceeded my expectations.,4,2023-03-14,2023-02-18,true,0
REV-004139,PROD-00017,CUST-00779,Five stars for the CulinaryTech Standard Toasters. No complaints whatsoever.,4,2023-12-29,2023-12-22,true,0
REV-004140,PROD-00134,CUST-00450,The battery performance of this ElectroMax Cameras Pro Prime14 is unacceptable.,1,2023-01-11,2023-01-10,true,3
REV-004141,PROD-00105,CUST-00640,I'm disappointed with the GlowUp Deluxe Oral Care due to effectiveness concerns.,2,2023-12-27,2023-12-20,true,0
REV-004142,PROD-00069,CUST-00892,I'm disappointed with the FunFactory Advanced Action Figures due to durability issues.,3,2022-03-10,2022-02-19,false,1
REV-004143,PROD-00024,CUST-00026,Be aware that the ImagineIt Standard Board Games suffers from missing parts.,2,2023-11-06,2023-11-02,true,5
REV-004144,PROD-00147,CUST-00936,Very satisfied with my PureGlow Standard Skincare purchase. Would buy again!,4,2023-08-11,2023-08-02,true,10
REV-004145,PROD-00129,CUST-00635,I'm constantly having to charge my DigitalDream Tablets Max X9 - battery life is a joke.,2,2023-12-10,2023-12-04,true,5
REV-004146,PROD-00106,CUST-00673,Very satisfied with my ThreadWorks Relaxed Women's purchase. Would buy again!,5,2022-10-25,2022-10-21,true,13
REV-004147,PROD-00187,CUST-00680,Five stars for the ComfortBlend Athletic Women's. No complaints whatsoever.,4,2023-09-18,2023-08-22,true,7
REV-004148,PROD-00059,CUST-00887,Be aware that the BeautyBlend Essential Makeup suffers from effectiveness concerns.,3,2022-10-27,2022-09-28,true,3
REV-004149,PROD-00155,CUST-00921,The LuxeBeauty Deluxe Fragrances has serious effectiveness concerns.,2,2023-11-07,2023-10-22,true,5
REV-004150,PROD-00105,CUST-00944,I love my new GlowUp Deluxe Oral Care! It works perfectly and exceeded my expectations.,5,2023-07-01,2023-06-20,true,14
REV-004151,PROD-00050,CUST-00595,I'm disappointed with the PureGlow Professional Oral Care due to effectiveness concerns.,2,2023-02-07,2023-01-18,true,5
REV-004152,PROD-00018,CUST-00676,I'm constantly having to charge my DigitalDream Tablets Ultra Alpha8 - battery life is a joke.,1,2022-11-14,2022-11-08,true,1
REV-004153,PROD-00114,CUST-00272,Absolutely love this KitchenKing Standard Toasters. Best purchase I've made this year.,4,2023-06-12,2023-06-07,true,0
REV-004154,PROD-00079,CUST-00056,I'm constantly having to charge my InnovateX Smartphones Ultra Alpha3 - battery life is a joke.,2,2023-09-27,2023-08-29,true,2
REV-004155,PROD-00039,CUST-00685,This BrightMinds Deluxe Outdoor is worth every penny. Excellent quality and performance.,4,2023-12-01,2023-11-25,true,4
REV-004156,PROD-00054,CUST-00793,I can't recommend the CulinaryTech Professional Coffee Makers because of difficult cleaning.,4,2023-11-02,2023-10-14,true,14
REV-004157,PROD-00053,CUST-00295,My GadgetGuru Headphones Pro X4 overheats even with minimal usage.,1,2023-10-31,2023-10-07,true,4
REV-004158,PROD-00021,CUST-00520,The FashionFusion Relaxed Women's has been a game-changer for me. Highly recommended!,4,2023-08-21,2023-08-16,true,5
REV-004159,PROD-00043,CUST-00849,The missing parts of this ImagineIt Essential Outdoor is a major issue.,2,2022-10-15,2022-10-09,true,5
REV-004160,PROD-00145,CUST-00266,Absolutely love this StyleWave Athletic Sportswear. Best purchase I've made this year.,4,2023-04-09,2023-03-24,true,9
REV-004161,PROD-00164,CUST-00761,The Bluetooth on this GadgetGuru Headphones Premium Neo1 is unreliable at best.,2,2023-04-27,2023-03-30,true,0
REV-004162,PROD-00057,CUST-00101,I love my new PlayMaster Standard Board Games! It works perfectly and exceeded my expectations.,5,2023-06-22,2023-05-30,true,0
REV-004163,PROD-00109,CUST-00678,The InnovateX Laptops Elite Z4 gets uncomfortably hot during use.,1,2023-11-11,2023-10-26,true,5
REV-004164,PROD-00131,CUST-00715,The TechPro Headphones Pro Alpha13 is exactly what I was looking for. Perfect for my needs.,4,2023-09-25,2023-08-28,false,12
REV-004165,PROD-00070,CUST-00987,The FashionFusion Slim Accessories is exactly what I was looking for. Perfect for my needs.,4,2023-12-31,2023-12-24,true,2
REV-004166,PROD-00061,CUST-00419,The BeautyBlend Essential Makeup has been a game-changer for me. Highly recommended!,5,2023-11-17,2023-11-08,false,4
REV-004167,PROD-00096,CUST-00038,I love my new PureGlow Standard Fragrances! It works perfectly and exceeded my expectations.,4,2023-04-18,2023-04-08,false,12
REV-004168,PROD-00007,CUST-00907,Great product! The GlowUp Advanced Skincare arrived on time and works as advertised.,5,2023-06-14,2023-06-05,true,10
REV-004169,PROD-00158,CUST-00929,Warning: GadgetGuru Smartphones Max Neo6 becomes too hot to touch after 30 minutes.,2,2023-12-10,2023-11-16,true,5
REV-004170,PROD-00141,CUST-00383,Very satisfied with my ChefChoice Professional Mixers purchase. Would buy again!,5,2023-11-02,2023-10-28,true,5
REV-004171,PROD-00182,CUST-00954,The packaging problems of this PureGlow Professional Oral Care is a major issue.,2,2023-10-15,2023-10-12,true,4
REV-004172,PROD-00106,CUST-00838,The ThreadWorks Relaxed Women's has been a game-changer for me. Highly recommended!,4,2022-03-27,2022-03-25,true,10
REV-004173,PROD-00186,CUST-00632,Five stars for the DigitalDream Cameras Elite Alpha12. No complaints whatsoever.,4,2023-10-22,2023-10-17,true,10
REV-004174,PROD-00125,CUST-00331,The FashionFusion Slim Women's material is much thinner than I expected.,2,2023-05-23,2023-05-15,true,3
REV-004175,PROD-00038,CUST-00453,Very satisfied with my InnovateX Headphones Max Z9 purchase. Would buy again!,4,2022-07-20,2022-07-11,false,0
REV-004176,PROD-00150,CUST-00895,Great product! The GlowUp Standard Skincare arrived on time and works as advertised.,5,2023-12-21,2023-12-07,true,7
REV-004177,PROD-00134,CUST-00248,The ElectroMax Cameras Pro Prime14 gets uncomfortably hot during use.,2,2023-07-03,2023-06-07,true,1
REV-004178,PROD-00133,CUST-00445,The battery performance of this ElectroMax Tablets Premium Alpha7 is unacceptable.,2,2023-07-28,2023-07-20,false,0
REV-004179,PROD-00183,CUST-00353,The ImagineIt Professional Board Games is exactly what I was looking for. Perfect for my needs.,5,2023-12-10,2023-12-06,false,13
REV-004180,PROD-00092,CUST-00397,The noise level complaints of this ChefChoice Essential Air Fryers is a major issue.,3,2022-04-18,2022-04-11,true,2
REV-004181,PROD-00031,CUST-00252,The KitchenKing Advanced Toasters is exactly what I was looking for. Perfect for my needs.,4,2023-08-16,2023-07-17,true,8
REV-004182,PROD-00184,CUST-00600,I'm disappointed with the BrightMinds Advanced Action Figures due to missing parts.,3,2023-05-28,2023-05-02,true,2
REV-004183,PROD-00003,CUST-00892,This StyleWave Modern Men's is worth every penny. Excellent quality and performance.,5,2023-12-29,2023-12-23,true,1
REV-004184,PROD-00125,CUST-00515,I've been using the FashionFusion Slim Women's for a month now and it's fantastic.,4,2023-11-09,2023-11-03,true,3
REV-004185,PROD-00149,CUST-00504,The ComfortBlend Modern Sportswear arrived in a completely different shade than expected.,3,2022-04-23,2022-04-21,true,4
REV-004186,PROD-00167,CUST-00141,The PlayMaster Deluxe Outdoor has serious safety concerns.,1,2023-12-31,2023-12-19,true,3
REV-004187,PROD-00154,CUST-00522,This PlayMaster Advanced Educational is worth every penny. Excellent quality and performance.,5,2022-10-29,2022-10-01,true,1
REV-004188,PROD-00140,CUST-00496,Great product! The BrightMinds Advanced Board Games arrived on time and works as advertised.,4,2023-04-27,2023-04-01,false,14
REV-004189,PROD-00146,CUST-00875,Very satisfied with my BrightMinds Standard Board Games purchase. Would buy again!,4,2023-11-28,2023-11-19,true,10
REV-004190,PROD-00011,CUST-00459,I'm disappointed with the PureGlow Deluxe Oral Care due to packaging problems.,2,2023-10-25,2023-10-07,true,5
REV-004191,PROD-00132,CUST-00640,The KitchenKing Standard Air Fryers has been a game-changer for me. Highly recommended!,5,2022-09-13,2022-08-22,true,5
REV-004192,PROD-00145,CUST-00096,Five stars for the StyleWave Athletic Sportswear. No complaints whatsoever.,5,2022-10-11,2022-09-24,true,1
REV-004193,PROD-00002,CUST-00888,Five stars for the KidWonders Standard Board Games. No complaints whatsoever.,5,2023-12-21,2023-12-16,true,10
REV-004194,PROD-00072,CUST-00573,Very satisfied with my ElectroMax Smartphones Elite Z7 purchase. Would buy again!,5,2023-04-25,2023-03-29,true,8
REV-004195,PROD-00130,CUST-00028,The durability issues of this BrightMinds Essential Educational is a major issue.,3,2023-06-04,2023-05-24,true,5
REV-004196,PROD-00038,CUST-00316,I'm constantly having to charge my InnovateX Headphones Max Z9 - battery life is a joke.,2,2022-09-24,2022-09-07,false,0
REV-004197,PROD-00038,CUST-00515,The Bluetooth on this InnovateX Headphones Max Z9 is unreliable at best.,2,2022-05-06,2022-04-23,true,2
REV-004198,PROD-00152,CUST-00823,Great product! The ChefChoice Deluxe Coffee Makers arrived on time and works as advertised.,5,2023-11-23,2023-11-04,true,7
REV-004199,PROD-00029,CUST-00057,The GadgetGuru Laptops Premium X11 won't stay connected to my devices.,3,2023-05-18,2023-05-13,true,1
REV-004200,PROD-00048,CUST-00813,The ChefChoice Deluxe Mixers has serious functional failures.,2,2023-01-01,2022-12-13,true,2
REV-004201,PROD-00005,CUST-00205,The HomeHelper Professional Mixers has been a game-changer for me. Highly recommended!,4,2022-05-04,2022-04-20,false,14
REV-004202,PROD-00012,CUST-00074,The LuxeBeauty Deluxe Haircare has been a game-changer for me. Highly recommended!,5,2023-01-25,2023-01-10,true,12
REV-004203,PROD-00075,CUST-00110,Disappointed with the poor quality fabric of this UrbanThreads Modern Accessories.,2,2022-07-19,2022-07-10,true,3
REV-004204,PROD-00079,CUST-00314,I love my new InnovateX Smartphones Ultra Alpha3! It works perfectly and exceeded my expectations.,4,2023-09-17,2023-08-30,true,12
REV-004205,PROD-00153,CUST-00875,Had to return the GadgetGuru Tablets Ultra Neo12 because it was overheating constantly.,1,2022-04-20,2022-04-16,true,1
REV-004206,PROD-00117,CUST-00565,Very satisfied with my TechPro Smartphones Pro Alpha1 purchase. Would buy again!,5,2023-06-04,2023-05-24,false,11
REV-004207,PROD-00176,CUST-00614,The BeautyBlend Deluxe Haircare has been a game-changer for me. Highly recommended!,4,2023-03-24,2023-03-16,true,14
REV-004208,PROD-00183,CUST-00756,Five stars for the ImagineIt Professional Board Games. No complaints whatsoever.,4,2023-12-31,2023-12-24,true,15
REV-004209,PROD-00134,CUST-00623,This ElectroMax Cameras Pro Prime14 is worth every penny. Excellent quality and performance.,4,2023-06-22,2023-06-11,false,1
REV-004210,PROD-00141,CUST-00675,Five stars for the ChefChoice Professional Mixers. No complaints whatsoever.,4,2023-12-20,2023-11-22,true,7
REV-004211,PROD-00092,CUST-00733,I can't recommend the ChefChoice Essential Air Fryers because of noise level complaints.,2,2022-06-30,2022-06-23,false,0
REV-004212,PROD-00113,CUST-00670,Five stars for the BrightMinds Advanced Action Figures. No complaints whatsoever.,4,2023-03-20,2023-03-14,true,8
REV-004213,PROD-00006,CUST-00471,The functional failures of this CookCraft Essential Coffee Makers is a major issue.,1,2022-12-07,2022-11-09,true,4
REV-004214,PROD-00102,CUST-00021,Absolutely love this PlayMaster Deluxe Building Sets. Best purchase I've made this year.,5,2023-11-09,2023-10-16,true,10
REV-004215,PROD-00134,CUST-00651,My ElectroMax Cameras Pro Prime14 overheats even with minimal usage.,1,2023-03-24,2023-03-07,false,1
REV-004216,PROD-00160,CUST-00065,The ElectroMax Headphones Elite Alpha14 battery drains way too quickly. Very disappointed.,2,2023-11-29,2023-11-03,true,5
REV-004217,PROD-00013,CUST-00082,I can't recommend the HomeHelper Standard Toasters because of functional failures.,2,2023-12-31,2023-12-11,true,3
REV-004218,PROD-00182,CUST-00206,This PureGlow Professional Oral Care is worth every penny. Excellent quality and performance.,5,2023-07-01,2023-06-20,true,1
REV-004219,PROD-00074,CUST-00311,I love my new PlayMaster Standard Action Figures! It works perfectly and exceeded my expectations.,4,2023-08-28,2023-08-02,true,9
REV-004220,PROD-00094,CUST-00837,The GlowUp Professional Oral Care is exactly what I was looking for. Perfect for my needs.,4,2023-10-07,2023-10-04,true,15
REV-004221,PROD-00051,CUST-00539,The battery performance of this DigitalDream Smartphones Elite Z11 is unacceptable.,2,2023-12-15,2023-11-17,true,4
REV-004222,PROD-00095,CUST-00513,I love my new ElectroMax Cameras Premium Alpha14! It works perfectly and exceeded my expectations.,4,2023-10-04,2023-09-15,true,11
REV-004223,PROD-00196,CUST-01000,I can't recommend the CulinaryTech Deluxe Toasters because of noise level complaints.,2,2023-07-05,2023-06-28,false,2
REV-004224,PROD-00039,CUST-00912,The BrightMinds Deluxe Outdoor has been a game-changer for me. Highly recommended!,5,2023-12-15,2023-11-19,true,14
REV-004225,PROD-00051,CUST-00161,This DigitalDream Smartphones Elite Z11 is worth every penny. Excellent quality and performance.,4,2023-07-12,2023-07-05,true,0
REV-004226,PROD-00161,CUST-00656,Absolutely love this KitchenKing Essential Toasters. Best purchase I've made this year.,5,2023-07-07,2023-06-19,true,7
REV-004227,PROD-00183,CUST-00018,This ImagineIt Professional Board Games is worth every penny. Excellent quality and performance.,5,2023-12-31,2023-12-17,true,9
REV-004228,PROD-00114,CUST-00821,I can't recommend the KitchenKing Standard Toasters because of noise level complaints.,2,2023-06-20,2023-06-02,true,0
REV-004229,PROD-00200,CUST-00404,Be warned: UrbanThreads Relaxed Children's runs at least one size too small.,2,2023-11-08,2023-11-06,false,4
REV-004230,PROD-00027,CUST-00560,The LuxeBeauty Professional Fragrances has serious allergic reactions.,2,2022-07-12,2022-06-17,true,0
REV-004231,PROD-00070,CUST-00950,Had to return the FashionFusion Slim Accessories because the sizing was way off.,3,2023-12-25,2023-12-02,false,0
REV-004232,PROD-00074,CUST-00580,Great product! The PlayMaster Standard Action Figures arrived on time and works as advertised.,4,2023-10-11,2023-10-03,true,1
REV-004233,PROD-00063,CUST-00219,The HomeHelper Professional Coffee Makers has been a game-changer for me. Highly recommended!,5,2023-12-30,2023-12-26,true,2
REV-004234,PROD-00106,CUST-00461,Had to return the ThreadWorks Relaxed Women's because the sizing was way off.,2,2022-04-14,2022-03-25,true,1
REV-004235,PROD-00102,CUST-00092,The PlayMaster Deluxe Building Sets has serious durability issues.,3,2023-08-17,2023-08-04,true,1
REV-004236,PROD-00161,CUST-00181,Be aware that the KitchenKing Essential Toasters suffers from difficult cleaning.,4,2023-11-30,2023-11-16,true,15
REV-004237,PROD-00082,CUST-00814,I love my new HomeHelper Advanced Toasters! It works perfectly and exceeded my expectations.,5,2023-06-27,2023-06-20,true,4
